date,code,open,high,low,close,volume,amount
2024-09-04,sh.600905,4.23,4.24,4.19,4.2,115683043,486894812.6
2024-09-05,sh.600905,4.2,4.22,4.17,4.19,96966010,406606463.8
2024-09-06,sh.600905,4.2,4.23,4.17,4.17,67309000,282314078.0
2024-09-09,sh.600905,4.16,4.17,4.06,4.09,132674200,543783881.0
2024-09-10,sh.600905,4.1,4.11,4.04,4.1,91952800,374401378.65
2024-09-11,sh.600905,4.08,4.09,4.04,4.06,66297307,268997412.28
2024-09-12,sh.600905,4.06,4.11,4.05,4.08,70844699,289303123.93
2024-09-13,sh.600905,4.08,4.1,4.07,4.07,46549254,190181450.78
2024-09-18,sh.600905,4.08,4.09,4.01,4.05,52448240,211966834.8
2024-09-19,sh.600905,4.06,4.1,4.02,4.07,85463220,347021629.79
2024-09-20,sh.600905,4.07,4.11,4.04,4.09,84516840,344249549.6
2024-09-23,sh.600905,4.1,4.1,4.07,4.09,54508772,222823150.48
2024-09-24,sh.600905,4.11,4.22,4.1,4.21,141143030,588135806.92
2024-09-25,sh.600905,4.24,4.37,4.24,4.29,206281253,890150261.28
2024-09-26,sh.600905,4.28,4.37,4.25,4.37,153363319,662571761.88
2024-09-27,sh.600905,4.41,4.5,4.41,4.49,122554833,545977913.63
2024-09-30,sh.600905,4.6,4.87,4.59,4.85,433271515,2057112036.75
2024-10-08,sh.600905,5.31,5.33,4.76,4.91,665275017,3337669329.55
2024-10-09,sh.600905,4.84,4.84,4.56,4.57,329359267,1543955636.2
2024-10-10,sh.600905,4.55,4.76,4.55,4.68,225525959,1053948064.56
2024-10-11,sh.600905,4.68,4.72,4.57,4.61,140463971,652613083.8
2024-10-14,sh.600905,4.62,4.67,4.59,4.63,142761575,659592994.41
2024-10-15,sh.600905,4.62,4.63,4.52,4.52,145795073,665947875.84
2024-10-16,sh.600905,4.49,4.54,4.47,4.51,107452202,483391339.98
2024-10-17,sh.600905,4.52,4.53,4.41,4.41,123938918,553091661.98
2024-10-18,sh.600905,4.41,4.58,4.39,4.51,166724318,746300873.72
2024-10-21,sh.600905,4.51,4.53,4.47,4.49,132042479,593100101.26
2024-10-22,sh.600905,4.48,4.56,4.47,4.56,126115881,570730032.21
2024-10-23,sh.600905,4.56,4.78,4.56,4.77,325984734,1532649836.03
2024-10-24,sh.600905,4.75,4.76,4.66,4.7,139077151,652599228.74
2024-10-25,sh.600905,4.69,4.74,4.68,4.71,113152950,532911732.28
2024-10-28,sh.600905,4.7,4.73,4.65,4.73,112158599,527292546.3
2024-10-29,sh.600905,4.74,4.76,4.65,4.67,113190546,531239944.3
2024-10-30,sh.600905,4.65,4.68,4.56,4.6,154843355,713689384.89
2024-10-31,sh.600905,4.9,4.9,4.7,4.75,352589522,1680368983.79
2024-11-01,sh.600905,4.72,4.79,4.65,4.76,227993994,1075940296.5
2024-11-04,sh.600905,4.76,4.77,4.71,4.75,118419484,560391428.31
2024-11-05,sh.600905,4.74,4.8,4.72,4.8,199913846,953463632.13
2024-11-06,sh.600905,4.79,4.82,4.76,4.78,166517818,796542821.32
2024-11-07,sh.600905,4.75,4.85,4.74,4.85,202064717,971554554.39
2024-11-08,sh.600905,4.87,4.91,4.8,4.84,189842039,921167905.27
2024-11-11,sh.600905,4.83,4.86,4.77,4.81,146598965,704109444.05
2024-11-12,sh.600905,4.81,4.83,4.74,4.76,160687288,769237122.31
2024-11-13,sh.600905,4.74,4.78,4.73,4.77,106789297,508276640.53
2024-11-14,sh.600905,4.76,4.78,4.69,4.69,112196481,531089355.89
2024-11-15,sh.600905,4.68,4.74,4.66,4.67,123661838,581066817.46
2024-11-18,sh.600905,4.69,4.8,4.67,4.72,157949897,750373743.46
2024-11-19,sh.600905,4.72,4.74,4.66,4.73,101388838,476759636.98
2024-11-20,sh.600905,4.72,4.72,4.69,4.7,80434270,378248916.62
2024-11-21,sh.600905,4.7,4.71,4.66,4.68,74355800,347947778.0
2024-11-22,sh.600905,4.68,4.7,4.58,4.59,121727395,565152987.45
2024-11-25,sh.600905,4.58,4.62,4.5,4.53,126715578,577534115.51
2024-11-26,sh.600905,4.52,4.56,4.51,4.54,65650573,298078169.31
2024-11-27,sh.600905,4.54,4.57,4.48,4.57,93309293,423128845.96
2024-11-28,sh.600905,4.56,4.58,4.54,4.55,80958478,368951477.83
2024-11-29,sh.600905,4.55,4.59,4.53,4.56,81911301,373912746.36
2024-12-02,sh.600905,4.56,4.62,4.55,4.61,98256808,450925091.54
2024-12-03,sh.600905,4.6,4.63,4.58,4.62,83778784,385907779.25
2024-12-04,sh.600905,4.61,4.62,4.57,4.58,83448311,383891482.2
2024-12-05,sh.600905,4.58,4.6,4.55,4.56,75742544,346074965.46
2024-12-06,sh.600905,4.56,4.62,4.55,4.61,96167016,441965006.16
2024-12-09,sh.600905,4.62,4.66,4.61,4.62,96377907,446316498.46
2024-12-10,sh.600905,4.68,4.72,4.6,4.6,152142518,706532438.59
2024-12-11,sh.600905,4.6,4.62,4.59,4.61,83901874,386494005.5
2024-12-12,sh.600905,4.61,4.63,4.58,4.63,91716696,422653803.39
2024-12-13,sh.600905,4.61,4.62,4.54,4.54,144220804,658190322.16
2024-12-16,sh.600905,4.53,4.57,4.53,4.55,96120078,437510412.9
2024-12-17,sh.600905,4.55,4.57,4.51,4.51,85937422,389676076.79
2024-12-18,sh.600905,4.53,4.59,4.52,4.54,93986048,428537972.04
2024-12-19,sh.600905,4.52,4.52,4.46,4.49,103841095,465504429.61
2024-12-20,sh.600905,4.48,4.5,4.46,4.47,95921866,429490542.38
2024-12-23,sh.600905,4.47,4.5,4.45,4.45,82792605,370629888.67
2024-12-24,sh.600905,4.44,4.49,4.44,4.48,78605100,351098772.0
2024-12-25,sh.600905,4.48,4.53,4.47,4.51,84255534,379624320.35
2024-12-26,sh.600905,4.51,4.52,4.44,4.45,99019063,442781628.77
2024-12-27,sh.600905,4.45,4.47,4.43,4.45,104498438,464888437.58
2024-12-30,sh.600905,4.45,4.46,4.4,4.42,92380408,408917145.66
2024-12-31,sh.600905,4.42,4.44,4.37,4.37,108057676,475883096.57
2025-01-02,sh.600905,4.37,4.38,4.23,4.25,157223360,675345097.47
2025-01-03,sh.600905,4.25,4.3,4.24,4.25,93761279,400445112.92
2025-01-06,sh.600905,4.26,4.28,4.2,4.24,101733644,431329862.51
2025-01-07,sh.600905,4.24,4.27,4.22,4.26,62762656,266295852.74
2025-01-08,sh.600905,4.27,4.3,4.23,4.27,94514211,403503543.75
2025-01-09,sh.600905,4.26,4.27,4.22,4.23,60085498,254632291.27
2025-01-10,sh.600905,4.23,4.24,4.16,4.16,94736320,397082454.9
2025-01-13,sh.600905,4.15,4.19,4.11,4.14,104957605,435253380.19
2025-01-14,sh.600905,4.15,4.22,4.14,4.21,115654288,484189860.73
2025-01-15,sh.600905,4.21,4.21,4.16,4.17,81793099,341714954.84
2025-01-16,sh.600905,4.18,4.22,4.17,4.2,93612325,392875477.8
2025-01-17,sh.600905,4.19,4.24,4.18,4.22,78870044,332281645.03
2025-01-20,sh.600905,4.22,4.25,4.21,4.21,69913814,295642371.61
2025-01-21,sh.600905,4.22,4.23,4.17,4.19,68972414,288958358.07
2025-01-22,sh.600905,4.18,4.18,4.14,4.15,76249970,316728064.99
2025-01-23,sh.600905,4.17,4.22,4.16,4.17,73664841,308556776.56
2025-01-24,sh.600905,4.17,4.19,4.15,4.18,62872996,262550621.22
2025-01-27,sh.600905,4.19,4.24,4.18,4.2,89859800,377514335.95
2025-02-05,sh.600905,4.2,4.21,4.16,4.2,92158948,385284806.53
2025-02-06,sh.600905,4.18,4.24,4.18,4.24,90354599,380999903.46
2025-02-07,sh.600905,4.24,4.29,4.23,4.27,112163397,477950639.61
2025-02-10,sh.600905,4.29,4.31,4.27,4.27,115555706,494862357.62
2025-02-11,sh.600905,4.27,4.27,4.23,4.25,73308459,311198389.16
2025-02-12,sh.600905,4.24,4.27,4.23,4.26,72699178,308714280.76
2025-02-13,sh.600905,4.27,4.29,4.25,4.25,80064000,341699622.95
2025-02-14,sh.600905,4.26,4.27,4.24,4.26,65906822,280508718.5
2025-02-17,sh.600905,4.26,4.32,4.24,4.31,134596015,576400357.42
2025-02-18,sh.600905,4.31,4.32,4.26,4.26,101725788,437015550.22
2025-02-19,sh.600905,4.26,4.27,4.24,4.25,84287168,358496395.21
2025-02-20,sh.600905,4.25,4.26,4.21,4.23,86136033,364287047.04
2025-02-21,sh.600905,4.24,4.27,4.21,4.27,94952732,402479601.97
2025-02-24,sh.600905,4.25,4.3,4.24,4.26,96413627,411082954.88
2025-02-25,sh.600905,4.25,4.26,4.22,4.23,86358556,365586566.93
2025-02-26,sh.600905,4.22,4.25,4.22,4.25,78783455,333591241.95
2025-02-27,sh.600905,4.25,4.26,4.22,4.25,86434931,366603959.51
2025-02-28,sh.600905,4.24,4.25,4.2,4.2,101265130,427737833.88
2025-03-03,sh.600905,4.2,4.23,4.16,4.19,104194814,437245638.49
2025-03-04,sh.600905,4.18,4.19,4.16,4.19,72399468,302222534.16
2025-03-05,sh.600905,4.18,4.19,4.15,4.17,68494464,285463886.4
2025-03-06,sh.600905,4.17,4.2,4.16,4.2,85781437,359225439.9
2025-03-07,sh.600905,4.19,4.21,4.18,4.18,67815371,284405748.78
2025-03-10,sh.600905,4.18,4.2,4.17,4.18,71498543,299131427.65
2025-03-11,sh.600905,4.17,4.2,4.15,4.2,70552307,294946374.77
2025-03-12,sh.600905,4.21,4.22,4.18,4.19,70438125,295782373.71
2025-03-13,sh.600905,4.19,4.25,4.19,4.23,113721159,480480406.9
2025-03-14,sh.600905,4.23,4.26,4.22,4.25,95524317,405092719.81
2025-03-17,sh.600905,4.25,4.28,4.24,4.24,84462422,359247751.26
2025-03-18,sh.600905,4.24,4.25,4.22,4.24,71431995,302754174.84
2025-03-19,sh.600905,4.24,4.3,4.23,4.28,140719649,601030868.85
2025-03-20,sh.600905,4.29,4.32,4.27,4.28,103969976,446046215.71
2025-03-21,sh.600905,4.27,4.3,4.24,4.26,101547346,433678877.38
2025-03-24,sh.600905,4.25,4.3,4.24,4.27,93808477,400498751.79
